codigo,section,bloque,area_id,exclusivo_rol_id,texto,tipo,opciones,locale,peso,escala,scoring,respuesta_correcta,dimension,exclusivo_nivel_id
"freelancer_CONOCIMIENTO_Q29","adopcion_ia_freelancer","Conocimiento","","","¿Qué enfoque respeta mejor la ética y la relación con los clientes al ofrecer servicios potenciados con IA?","opcion_multiple_unica","[""Presentar tus servicios como 100% IA sin trabajo humano."",""Comunicar con transparencia que usas IA como parte del proceso, explicando el valor agregado de tu criterio y experiencia."",""Ocultar completamente el uso de IA."",""Transferir la responsabilidad de errores solo al cliente.""]","es-MX","1","","","Comunicar con transparencia que usas IA como parte del proceso, explicando el valor agregado de tu criterio y experiencia.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q30","adopcion_ia_freelancer","Conocimiento","","","Si ves que un flujo automatizado empieza a generar errores sistemáticos, ¿qué deberías hacer?","opcion_multiple_unica","[""Ignorarlo."",""Pausar, revisar y rediseñar el flujo, incluidos prompts, datos y pasos, antes de seguir escalando."",""Culpar a los clientes."",""Duplicar el presupuesto en anuncios.""]","es-MX","1","","","Pausar, revisar y rediseñar el flujo, incluidos prompts, datos y pasos, antes de seguir escalando.","{""dimension"":""conocimiento""}",""
"freelancer_ADOPCION_Q1","adopcion_ia_freelancer","Adopción/uso","","","Uso alguna herramienta de IA para generar ideas iniciales, como temas, títulos o enfoques, para mis servicios o contenidos.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q2","adopcion_ia_freelancer","Adopción/uso","","","Recurro a IA para ahorrar tiempo en tareas repetitivas, por ejemplo corrección de textos o resúmenes de información.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q3","adopcion_ia_freelancer","Adopción/uso","","","Antes de enviar algo a un cliente, reviso críticamente el contenido generado por IA para asegurar que refleje mi estilo y los requisitos del proyecto.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q4","adopcion_ia_freelancer","Adopción/uso","","","He dedicado tiempo, aunque sea mínimo, a aprender cómo funcionan las herramientas de IA que podría usar en mi trabajo freelance.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q5","adopcion_ia_freelancer","Adopción/uso","","","Cuando colaboro con otros freelancers o con clientes, explico clara y honestamente si y cómo uso IA en el proyecto.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q6","adopcion_ia_freelancer","Adopción/uso","","","He considerado destinar una pequeña parte de mis ingresos o tiempo mensual para probar nuevas herramientas de IA que puedan mejorar mi servicio.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q7","adopcion_ia_freelancer","Adopción/uso","","","Uso IA para generar borradores de propuestas comerciales que luego adapto antes de enviarlas a mis clientes.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q8","adopcion_ia_freelancer","Adopción/uso","","","Pido a la IA que me ayude a resumir información de artículos, documentos o briefs extensos proporcionados por mis clientes.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q9","adopcion_ia_freelancer","Adopción/uso","","","Reviso mis resultados, como tiempos de entrega y satisfacción del cliente, para evaluar si el uso de IA está realmente mejorando mi negocio freelance.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q10","adopcion_ia_freelancer","Adopción/uso","","","Al colaborar con otros freelancers, comparto prompts o formas de usar IA que han funcionado bien para mí.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q11","adopcion_ia_freelancer","Adopción/uso","","","He realizado alguna búsqueda específica, como artículos, cursos o videos, para aprender mejores prácticas de IA aplicada al freelancing.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q12","adopcion_ia_freelancer","Adopción/uso","","","Reservo parte de mi tiempo mensual para experimentar con nuevas formas de usar IA en diferentes áreas, como marketing, entrega del servicio y administración.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q13","adopcion_ia_freelancer","Adopción/uso","","","Tengo definidos prompts tipo plantilla, reutilizables, para actividades clave de mi trabajo freelance, por ejemplo briefs, propuestas, guiones o publicaciones.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q14","adopcion_ia_freelancer","Adopción/uso","","","Uso IA para comparar varias opciones de propuesta o estrategia para un cliente y tomar decisiones mejor informadas.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q15","adopcion_ia_freelancer","Adopción/uso","","","Integro IA en mi proceso de investigación, por ejemplo resúmenes de documentos y extracción de ideas, antes de desarrollar entregables.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q16","adopcion_ia_freelancer","Adopción/uso","","","Al colaborar con agencias o equipos, acordamos explícitamente qué partes del trabajo pueden ser asistidas por IA y cómo documentarlo.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q17","adopcion_ia_freelancer","Adopción/uso","","","Evalúo regularmente si el tiempo y dinero invertidos en herramientas de IA están generando mayores ingresos, mejores clientes o más tiempo libre.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q18","adopcion_ia_freelancer","Adopción/uso","","","Uso IA para crear variantes personalizadas, por ejemplo versiones de un mismo contenido adaptadas a diferentes audiencias o canales.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q19","adopcion_ia_freelancer","Adopción/uso","","","Tengo documentados workflows estándar donde la IA interviene en varias etapas de mis proyectos, como onboarding, análisis, propuesta, entregable y retroalimentación.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q20","adopcion_ia_freelancer","Adopción/uso","","","Uso IA para testear diferentes versiones de mensajes de venta, páginas de servicio o campañas, midiendo qué funciona mejor con mis clientes.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q21","adopcion_ia_freelancer","Adopción/uso","","","Integro IA en mi gestión financiera o de pricing, por ejemplo simulaciones de tarifas, escenarios de carga de trabajo y objetivos de ingresos.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q22","adopcion_ia_freelancer","Adopción/uso","","","Coordino con clientes y colaboradores para definir límites claros sobre el tipo de datos que pueden procesarse con IA, como datos sensibles o confidenciales.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q23","adopcion_ia_freelancer","Adopción/uso","","","Uso IA para construir activos reutilizables, como plantillas extensas, guías y sistemas de prompts, que me permiten entregar más rápido y escalar.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q24","adopcion_ia_freelancer","Adopción/uso","","","Evalúo periódicamente mi portafolio de herramientas de IA para eliminar las que no aportan valor y reinvertir en las que sí lo hacen.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q25","adopcion_ia_freelancer","Adopción/uso","","","He diseñado sistemas de automatización donde IA se conecta con otras herramientas, como captación de leads, clasificación con IA, respuesta inicial y agendado de llamadas.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q26","adopcion_ia_freelancer","Adopción/uso","","","Uso IA para modelar escenarios de negocio, por ejemplo qué pasa si subo tarifas, cambio de nicho o acepto menos proyectos pero de mayor valor.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q27","adopcion_ia_freelancer","Adopción/uso","","","Incluyo en mis propuestas de valor cómo la IA me permite entregar más rápido y con mejor calidad, explicando claramente qué beneficios recibe el cliente.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q28","adopcion_ia_freelancer","Adopción/uso","","","Trabajo con otros freelancers o microequipos donde compartimos sistemas y plantillas de IA, mejorándolos en conjunto.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q29","adopcion_ia_freelancer","Adopción/uso","","","Monitoreo indicadores como tiempo invertido, ingresos por proyecto y satisfacción del cliente para ajustar y mejorar mis workflows de IA de forma continua.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_ADOPCION_Q30","adopcion_ia_freelancer","Adopción/uso","","","Antes de implementar una nueva automatización basada en IA, realizo pruebas controladas con pocos clientes o proyectos para reducir riesgos.","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""A menudo"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
consultor_n1_CONOCIMIENTO_Q1,adopcion_ia_consultor,Conocimiento,,,"¿Cuál de las siguientes opciones describe mejor una herramienta de IA generativa como ChatGPT en el contexto de consultoría? A) Un buscador web que solo devuelve enlaces a páginas existentes. B) Un sistema que genera contenido nuevo (texto, imágenes, código) a partir de instrucciones en lenguaje natural. C) Un sistema que únicamente almacena y muestra plantillas de consultoría predefinidas. D) Un CRM especializado para gestionar clientes de consultoría.",opcion_multiple_unica,,es-MX,1,,,B,,
consultor_n1_CONOCIMIENTO_Q2,adopcion_ia_consultor,Conocimiento,,,"¿Cuál es un uso básico y apropiado de IA en un proyecto de consultoría? A) Sustituir todas las entrevistas con stakeholders por conversaciones con IA. B) Generar un resumen inicial de un informe extenso del cliente para preparar una reunión. C) Tomar todas las decisiones estratégicas del proyecto según lo que la IA recomiende. D) Compartir directamente con la IA información altamente confidencial del cliente sin restricciones.",opcion_multiple_unica,,es-MX,1,,,B,,
